,contrast,dissimilarity,homogeneity,ASM,energy,correlation,SRE,LRE,GLU,RLU,RPC,class
138,1439.0945743959567,13.57184572238659,0.7820427662227152,0.3848507212914696,0.6203633784254754,0.7010977160509281,1.773,5724.01,6953.399,20874.301,25.718,0
139,1431.0452878451679,13.434002095660752,0.7860608187981576,0.39028707583913214,0.6247296021793206,0.7032558555176539,1.764,5897.92,7116.457,20161.462,25.132,0
140,1391.6009307199215,13.135509122287973,0.7899611775385333,0.3914312346546858,0.6256446552594258,0.7167498717677941,1.754,6201.799,7361.691,19314.155,24.29,0
141,1343.1733080621304,13.076198841222883,0.7845239360198235,0.3915894219802332,0.6257710619549559,0.7274136568155959,1.732,6254.14,7379.469,18840.779,24.24,0
142,1261.743897928994,12.733419625246547,0.7855909319816431,0.38959921829763056,0.6241788351887867,0.7433134794077623,1.718,6467.66,7497.492,18329.513,23.861,0
143,1155.8261680226824,12.024670241617356,0.7941997471036265,0.39454463680498514,0.6281278825247174,0.7556684445503826,1.723,6767.541,7699.038,17991.499,23.227,0
144,1093.8219150641025,11.81442615877712,0.7931962154234509,0.4023287916389939,0.6342939315798267,0.7545438468670665,1.685,6879.432,7677.06,17666.409,23.312,0
145,1062.6064010108478,11.703017135108478,0.7954307560784782,0.4115973950087202,0.6415585670916727,0.7476883761399775,1.677,6820.666,7494.817,18212.39,23.857,0
146,994.3595367973371,11.246725530078894,0.8009856365939712,0.42398536740332765,0.6511415878311934,0.7513764452645451,1.603,7110.126,7566.968,17208.229,23.62,0
147,916.8442585059172,10.913631040433925,0.8021106976031108,0.4367670190444742,0.6608835139754011,0.7576226998044268,1.588,7306.864,7568.776,17196.054,23.625,0
148,1357.2454311513807,15.550426836785011,0.7201225134998038,0.30781365594755233,0.5548095672819209,0.7851455780846665,1.755,3224.175,5114.098,29024.186,34.95,0
149,1359.0278984837278,15.775849050788953,0.7151409824544692,0.30010816410563435,0.5478212884742928,0.7701901806331793,1.738,3110.039,4995.197,29352.938,35.799,0
150,1293.3498982988165,15.671058308678504,0.7092528490021934,0.29965858438250953,0.5474108003889854,0.7541238771163595,1.725,3168.548,5016.699,28788.907,35.622,0
151,1137.6395463510848,13.564349112426036,0.74525555367516,0.32171827515538154,0.5672021466420781,0.675118143996236,1.671,3773.009,5763.394,23231.45,30.993,0
152,1138.437553932446,13.468264607988171,0.7480423757122718,0.32274257397282435,0.5681043689084113,0.6663015685218467,1.683,3851.898,5836.99,23212.47,30.586,0
153,1094.0861378205127,13.18999630177515,0.7501961501398121,0.3253258673970715,0.5703734455574448,0.6675131083136718,1.666,3944.954,5916.857,22465.946,30.18,0
154,1093.8509153106506,13.317970290927018,0.7473009539652641,0.32441792563913774,0.5695769707766789,0.6586015268598941,1.649,3836.197,5749.955,22983.833,31.067,0
155,1085.1770294008877,13.14225067800789,0.7530539299084636,0.32937952121934544,0.5739159530970936,0.6478083332034051,1.662,3898.717,5834.814,22737.193,30.575,0
156,1067.238512389053,12.927661180966467,0.7559159835611882,0.3327860078639905,0.5768760766958451,0.6477517025608004,1.658,3982.958,5898.576,22435.058,30.28,0
157,1049.1803732125245,12.877319095167651,0.7546428110644428,0.3401604327887128,0.5832327432412491,0.6479421840664661,1.628,4053.396,5963.105,21536.515,29.942,0
158,1013.6332516642011,12.49076214250493,0.7626025943292541,0.3500101586339896,0.5916165638604024,0.6515726346758061,1.645,4296.111,6211.503,20862.198,28.764,0
159,965.8906712278108,11.90124198717949,0.7740238618121367,0.3646310267770035,0.603846857056492,0.6544469642759997,1.613,4698.716,6639.475,18794.778,26.91,0
160,926.8727271326431,11.420172275641027,0.7847783300223877,0.3716983654553695,0.6096707024741876,0.661790685672054,1.594,5087.782,6984.297,17620.202,25.603,0
161,893.5155710675544,11.342663646449706,0.7818737335217358,0.37024958214790776,0.6084813737066302,0.6731256934233203,1.572,5230.938,7022.994,17372.312,25.51,0
162,853.3569249260356,11.127542529585803,0.7811722680127976,0.36453093457844093,0.6037639725740854,0.6806614801920036,1.533,5299.093,7002.068,16938.329,25.571,0
163,821.8964882273176,11.034724790433927,0.7812603714250146,0.3743182042668023,0.6118154985506679,0.6854757349247391,1.506,5407.902,7006.899,16598.173,25.543,0
164,796.7011757273176,10.886842024161735,0.7831193213853249,0.3818248869594591,0.6179198062527687,0.691346221107924,1.501,5627.669,7100.998,16472.122,25.215,0
165,725.3346970537476,10.535865076429978,0.7857100938135066,0.39523430322939346,0.6286766285057792,0.7100138484301665,1.482,5889.478,7215.312,16212.048,24.829,0
166,1239.884160811144,12.23763406065089,0.794146203463198,0.37040475080517204,0.608608865204223,0.731798604717818,1.706,6097.688,7618.644,17550.137,23.452,0
167,1253.599227995562,12.221038276627219,0.7976818089477138,0.37263275347482094,0.6104365269827986,0.7249527903569589,1.727,6202.781,7690.287,17765.104,23.248,0
168,1303.0528152736688,12.130863227317555,0.8064255476516118,0.39080053846305246,0.6251404149973447,0.6903388853229278,1.711,6404.857,7786.02,17309.236,22.998,0
169,1274.0748274161733,11.926898422090726,0.8087899706595927,0.3980681944784038,0.6309264572661412,0.6968182393390359,1.709,6535.532,7850.201,17275.978,22.849,0
170,1239.8981216099605,11.704689040927022,0.8119277780408527,0.4034291962632051,0.6351607641087452,0.7044827466878785,1.69,6760.699,8082.518,16404.933,22.176,0
171,1196.4797753328403,11.508390347633137,0.8100717903885802,0.402781495003621,0.6346506873892291,0.7100703864036513,1.642,6819.076,8073.637,15702.943,22.186,0
172,1122.4302961661735,11.209496733234715,0.8083080354430024,0.401337445426653,0.6335119931198249,0.7212573617299247,1.63,6738.718,7886.006,16003.243,22.716,0
173,1046.6393152120318,10.742341592702168,0.8143786852419551,0.4059945809460363,0.637177040504471,0.7356350634206286,1.628,7120.189,8194.943,15393.437,21.871,0
174,979.5101778229786,10.492780756903354,0.8127340557250653,0.4153396512773021,0.6444685029365688,0.741627213740591,1.592,7200.89,8159.379,14998.188,21.941,0
175,910.3886680226824,10.120700813609469,0.8177987548229284,0.4220561105546288,0.649658456848388,0.7515957402832917,1.574,7707.919,8493.256,14168.8,21.09,0
176,868.2469720784026,9.850661057692308,0.8203555658720539,0.43106761849697467,0.6565573992401386,0.7587227074979159,1.56,7965.721,8576.187,14087.457,20.891,0
177,801.1647867357003,9.477718195266274,0.8222597821433456,0.4427675772147525,0.6654078277378112,0.7696240505472255,1.488,8375.854,8821.98,12937.969,20.333,0
